iteration,curr_best,new_sol_score,curr_temp
176,1321988,1321988,605.6384793836147
177,1321988,1322132,605.015686185356
178,1322132,1322132,604.3976702434434
179,1322132,1322132,603.7843671069836
180,1322132,1322132,603.1757135602048
181,1322132,1322132,602.5716475919047
182,1322132,1322132,601.9721083658224
183,1322132,1322132,601.3770361919007
184,1322132,1322132,600.7863724984081
185,1322132,1322132,600.2000598048884
186,1322132,1322132,599.6180416959091
187,1322132,1322132,599.0402627955849
188,1322132,1322132,598.4666687428418
189,1322132,1322132,597.8972061674041
190,1322132,1322132,597.3318226664736
191,1322132,1322132,596.7704667820811
192,1322132,1322132,596.2130879790852
193,1322132,1322132,595.6596366237984
194,1322132,1325888,595.1100639632169
195,1325888,1325888,594.5643221048368
196,1325888,1325888,594.0223639970352
197,1325888,1326103,593.4841434099991
198,1326103,1326103,592.9496149171805
199,1326103,1326103,592.4187338772675
200,1326103,1326103,591.8914564166463
201,1326103,1326103,591.3677394123439
202,1326103,1326103,590.8475404754345
203,1326103,1326103,590.3308179348938
204,1326103,1326205,589.8175308218881
205,1326205,1326205,589.3076388544836
206,1326205,1326205,588.8011024227628
207,1326205,1326205,588.2978825743362
208,1326205,1326369,587.797941000235
209,1326369,1326522,587.3012400211744
210,1326522,1326522,586.8077425741766
211,1326522,1326522,586.3174121995394
212,1326522,1326522,585.8302130281442
213,1326522,1326522,585.3461097690888
214,1326522,1326522,584.8650676976383
215,1326522,1326522,584.3870526434819
216,1326522,1326522,583.9120309792896
217,1326522,1326522,583.4399696095561
218,1326522,1326522,582.9708359597257
219,1326522,1326861,582.5045979655902
220,1326861,1326861,582.0412240629491
221,1326861,1326898,581.5806831775284
222,1326898,1326898,581.122944715146
223,1326898,1326898,580.6679785521193
224,1326898,1326898,580.2157550259088
225,1326898,1326898,579.7662449259876
226,1326898,1326898,579.3194194849327
227,1326898,1327876,578.8752503697315
228,1327876,1327876,578.433709673297
229,1327876,1327876,577.9947699061859
230,1327876,1327876,577.5584039885132
231,1327876,1327876,577.1245852420593
232,1327876,1327876,576.6932873825627
233,1327876,1327876,576.264484512194
234,1327876,1327876,575.8381511122058
235,1327876,1327876,575.4142620357541
236,1327876,1327876,574.9927925008849
237,1327876,1327876,574.5737180836852
238,1327876,1327876,574.1570147115883
239,1327876,1327876,573.742658656835
240,1327876,1327876,573.330626530082
241,1327876,1327876,572.9208952741569
242,1327876,1327876,572.5134421579525
243,1327876,1331280,572.1082447704601
244,1331280,1331280,571.7052810149366
245,1331280,1331280,571.3045291032
246,1331280,1331280,570.905967550053
247,1331280,1331280,570.5095751678305
248,1331280,1331280,570.115331061066
249,1331280,1331280,569.7232146212759
250,1331280,1331280,569.3332055218581
251,1331280,1331280,568.9452837131
252,1331280,1331280,568.5594294172972
253,1331280,1332687,568.1756231239757
254,1332687,1332687,567.7938455852179
255,1332687,1332687,567.4140778110885
256,1332687,1332687,567.0363010651572
257,1332687,1332687,566.6604968601181
258,1332687,1332687,566.2866469535008
259,1332687,1332687,565.9147333434724
260,1332687,1332687,565.544738264727
261,1332687,1332687,565.1766441844618
262,1332687,1332687,564.8104337984374
263,1332687,1332687,564.4460900271192
264,1332687,1332687,564.0835960118986
265,1332687,1332687,563.7229351113932
266,1332687,1332687,563.3640908978205
267,1332687,1332687,563.0070471534492
268,1332687,1332687,562.6517878671191
269,1332687,1332687,562.2982972308347
270,1332687,1332687,561.9465596364257
271,1332687,1332687,561.5965596722756
272,1332687,1332687,561.2482821201157
273,1332687,1332687,560.901711951883
274,1332687,1332687,560.5568343266416
275,1332687,1332687,560.2136345875635
276,1332687,1333676,559.8720982589706
277,1333676,1333676,559.5322110434347
278,1333676,1333676,559.1939588189332
279,1333676,1333676,558.8573276360623
280,1333676,1333676,558.5223037153031
281,1333676,1333676,558.1888734443407
282,1333676,1333676,557.8570233754364
283,1333676,1334285,557.5267402228494
284,1334285,1334285,557.1980108603082
285,1334285,1334285,556.8708223185309
286,1334285,1334285,556.545161782792
287,1334285,1334285,556.2210165905359
288,1334285,1334285,555.8983742290362
289,1334285,1334285,555.5772223330972
290,1334285,1334285,555.2575486828008
291,1334285,1334285,554.9393412012944
292,1334285,1334285,554.62258795262
293,1334285,1335068,554.3072771395849
294,1335068,1335549,553.9933971016701
295,1335549,1335549,553.6809363129781
296,1335549,1335549,553.36988338022
297,1335549,1337081,553.0602270407364
298,1337081,1337081,552.7519561605571
299,1337081,1337081,552.4450597324955
300,1337081,1337081,552.1395268742767
301,1337081,1337081,551.8353468267007
302,1337081,1337081,551.5325089518377
303,1337081,1337081,551.2310027312568
304,1337081,1337081,550.9308177642855
305,1337081,1337081,550.631943766301
306,1337081,1337081,550.3343705670518
307,1337081,1337081,550.0380881090082
308,1337081,1337081,549.7430864457436
309,1337081,1337081,549.4493557403428
310,1337081,1337081,549.1568862638389
311,1337081,1337366,548.8656683936779
312,1337366,1337366,548.5756926122087
313,1337366,1337366,548.2869495052018
314,1337366,1337366,547.9994297603913
315,1337366,1337366,547.7131241660429
316,1337366,1337366,547.4280236095475
317,1337366,1337366,547.1441190760372
318,1337366,1337366,546.8614016470268
319,1337366,1337366,546.579862499077
320,1337366,1337366,546.2994929024809
321,1337366,1337366,546.0202842199736
322,1337366,1337366,545.7422279054617
323,1337366,1337366,545.4653155027763
324,1337366,1337366,545.1895386444451
325,1337366,1337366,544.9148890504862
326,1337366,1337366,544.6413585272222
327,1337366,1337366,544.3689389661131
328,1337366,1337366,544.0976223426089
329,1337366,1337366,543.8274007150212
330,1337366,1337366,543.5582662234142
331,1337366,1337366,543.2902110885124
332,1337366,1337366,543.0232276106271
333,1337366,1337366,542.7573081686011
334,1337366,1337366,542.4924452187685
335,1337366,1337366,542.2286312939336
336,1337366,1337366,541.9658590023656
337,1337366,1337366,541.7041210268081
338,1337366,1337366,541.4434101235071
339,1337366,1337366,541.1837191212522
340,1337366,1337366,540.9250409204354
341,1337366,1337480,540.667368492122
342,1337480,1338477,540.4106948771396
343,1338477,1338477,540.1550131851783
344,1338477,1338477,539.9003165939083
345,1338477,1338477,539.6465983481085
346,1338477,1338477,539.3938517588107
347,1338477,1338477,539.1420702024564
348,1338477,1338477,538.891247120067
349,1338477,1338477,538.6413760164269
350,1338477,1338477,538.392450459279
351,1338477,1338477,538.1444640785332
352,1338477,1338477,537.8974105654868
353,1338477,1338477,537.6512836720565
354,1338477,1338477,537.406077210023
355,1338477,1338477,537.1617850502869
356,1338477,1338477,536.9184011221354
357,1338477,1338477,536.6759194125202
358,1338477,1338477,536.4343339653483
359,1338477,1338477,536.1936388807799
360,1338477,1338537,535.9538283145405
361,1338537,1338537,535.7148964772407
362,1338537,1338537,535.4768376337086
363,1338537,1338537,535.2396461023292
364,1338537,1338537,535.0033162543969
365,1338537,1338537,534.7678425134749
366,1338537,1338972,534.533219354766
367,1338972,1338972,534.2994413044918
368,1338972,1338972,534.0665029392808
369,1338972,1338972,533.8343988855667
370,1338972,1338972,533.6031238189938
371,1338972,1338972,533.3726724638336
372,1338972,1339098,533.1430395924065
373,1339098,1339098,532.9142200245147
374,1339098,1339098,532.6862086268831
375,1339098,1339098,532.4590003126062
376,1339098,1339098,532.2325900406055
377,1339098,1339098,532.0069728150931
378,1339098,1339465,531.7821436850437
379,1339465,1339655,531.5580977436739
380,1339655,1339655,531.334830127929
381,1339655,1339655,531.1123360179768
382,1339655,1339655,530.8906106367097
383,1339655,1339655,530.6696492492521
384,1339655,1340439,530.4494471624766
385,1340439,1340439,530.2299997245254
386,1340439,1340439,530.0113023243396
387,1340439,1340439,529.7933503911943
388,1340439,1340439,529.5761393942411
389,1340439,1340439,529.3596648420557
390,1340439,1340439,529.1439222821933
391,1340439,1340439,528.928907300749
392,1340439,1340439,528.7146155219239
393,1340439,1340439,528.5010426075999
394,1340439,1340439,528.2881842569166
395,1340439,1340439,528.0760362058564
396,1340439,1340439,527.8645942268353
397,1340439,1340439,527.6538541282974
398,1340439,1340439,527.4438117543177
399,1340439,1340439,527.2344629842078
400,1340439,1340439,527.025803732128
401,1340439,1340439,526.8178299467053
402,1340439,1340439,526.6105376106552
403,1340439,1340439,526.4039227404095
404,1340439,1340439,526.1979813857487
405,1340439,1340439,525.9927096294396
406,1340439,1340439,525.7881035868776
407,1340439,1340439,525.5841594057335
408,1340439,1340439,525.3808732656058
409,1340439,1340609,525.178241377676
410,1340609,1340609,524.9762599843714
411,1340609,1340609,524.7749253590279
412,1340609,1340609,524.574233805562
413,1340609,1340623,524.3741816581439
414,1340623,1340623,524.1747652808759
415,1340623,1340711,523.9759810674755
416,1340711,1340711,523.7778254409611
417,1340711,1340711,523.5802948533441
418,1340711,1340711,523.3833857853224
419,1340711,1340711,523.18709474598
420,1340711,1340711,522.9914182724892
421,1340711,1344192,522.7963529298174
422,1344192,1344192,522.6018953104373
423,1344192,1344192,522.4080420340398
424,1344192,1344192,522.2147897472532
425,1344192,1344192,522.0221351233633
426,1344192,1344192,521.8300748620387
427,1344192,1344192,521.6386056890583
428,1344192,1344192,521.4477243560434
429,1344192,1344277,521.2574276401932
430,1344277,1344277,521.0677123440223
431,1344277,1344277,520.8785752951029
432,1344277,1344277,520.6900133458097
433,1344277,1344277,520.5020233730677
434,1344277,1344277,520.3146022781038
435,1344277,1344277,520.1277469862007
436,1344277,1344277,519.941454446455
437,1344277,1344357,519.7557216315366
438,1344357,1344357,519.5705455374531
439,1344357,1344357,519.3859231833151
440,1344357,1344357,519.2018516111061
441,1344357,1344357,519.0183278854544
442,1344357,1344454,518.8353490934068
443,1344454,1344776,518.6529123442082
444,1344776,1344946,518.4710147690798
445,1344946,1345645,518.289653521003
446,1345645,1345645,518.1088257745051
447,1345645,1345645,517.9285287254468
448,1345645,1345645,517.7487595908134
449,1345645,1345645,517.5695156085078
450,1345645,1345645,517.3907940371464
451,1345645,1345645,517.212592155857
452,1345645,1345645,517.0349072640796
453,1345645,1345645,516.8577366813693
454,1345645,1345645,516.6810777472016
455,1345645,1345645,516.5049278207799
456,1345645,1345645,516.3292842808459
457,1345645,1345645,516.1541445254909
458,1345645,1345645,515.9795059719709
459,1345645,1345645,515.8053660565231
460,1345645,1345645,515.6317222341842
461,1345645,1345645,515.4585719786115
462,1345645,1345645,515.2859127819063
463,1345645,1345645,515.1137421544379
464,1345645,1345645,514.9420576246716
465,1345645,1345645,514.7708567389974
466,1345645,1345645,514.6001370615608
467,1345645,1345645,514.4298961740964
468,1345645,1345645,514.2601316757622
469,1345645,1345645,514.0908411829771
470,1345645,1345645,513.9220223292588
471,1345645,1345645,513.7536727650654
472,1345645,1345645,513.5857901576369
473,1345645,1345645,513.4183721908398
474,1345645,1345645,513.251416565013
475,1345645,1345645,513.0849209968158
476,1345645,1345645,512.9188832190766
477,1345645,1345645,512.7533009806453
478,1345645,1345645,512.5881720462451
479,1345645,1345645,512.4234941963269
480,1345645,1345645,512.2592652269269
481,1345645,1345645,512.0954829495223
482,1345645,1345645,511.9321451908927
483,1345645,1345645,511.7692497929794
484,1345645,1345645,511.60679461274873
485,1345645,1345645,511.4447775220563
486,1345645,1345645,511.2831964075117
487,1345645,1345645,511.1220491703462
488,1345645,1345645,510.96133372628077
489,1345645,1345645,510.8010480053968
490,1345645,1345645,510.6411899520064
491,1345645,1345645,510.4817575245263
492,1345645,1345645,510.3227486953513
493,1345645,1345645,510.16416145073015
494,1345645,1345645,510.0059937906423
495,1345645,1345645,509.84824372867666
496,1345645,1345645,509.6909092919106
497,1345645,1345645,509.5339885207911
498,1345645,1345645,509.3774794690175
499,1345645,1345645,509.2213802034239
500,1345645,1345645,509.065688803865
501,1345645,1345887,508.91040336310107
502,1345887,1345931,508.7555219866865
503,1345931,1345931,508.60104279285673
504,1345931,1345931,508.4469639124188
505,1345931,1345931,508.2932834886422
506,1345931,1345931,508.1399996771502
507,1345931,1345931,507.98711064581346
508,1345931,1345931,507.83461457464443
509,1345931,1346548,507.6825096556924
510,1346548,1346548,507.5307940929398
511,1346548,1346548,507.37946610220035
512,1346548,1346548,507.2285239110175
513,1346548,1346548,507.0779657585639
514,1346548,1346548,506.92778989554245
515,1346548,1346548,506.7779945840881
516,1346548,1346548,506.62857809767087
517,1346548,1346548,506.47953872099913
518,1346548,1346548,506.33087474992504
519,1346548,1346548,506.1825844913506
520,1346548,1346548,506.0346662631334
521,1346548,1346548,505.8871183939959
522,1346548,1346548,505.7399392234329
523,1346548,1346548,505.593127101622
524,1346548,1346548,505.44668038933406
525,1346548,1346548,505.30059745784456
526,1346548,1346548,505.1548766888464
527,1346548,1346548,505.0095164743628
528,1346548,1346548,504.864515216662
529,1346548,1346548,504.71987132817225
530,1346548,1346548,504.5755832313973
531,1346548,1346548,504.43164935883414
532,1346548,1346548,504.2880681528899
533,1346548,1346654,504.14483806580074
534,1346654,1346654,504.00195755955116
535,1346654,1346654,503.85942510579395
536,1346654,1346654,503.7172391857715
537,1346654,1346654,503.57539829023716
538,1346654,1346654,503.4339009193779
539,1346654,1346654,503.29274558273784
540,1346654,1346654,503.15193079914224
541,1346654,1346654,503.01145509662183
542,1346654,1346654,502.8713170123393
543,1346654,1346654,502.73151509251494
544,1346654,1346654,502.5920478923538
545,1346654,1346654,502.45291397597373
546,1346654,1346654,502.31411191633373
547,1346654,1346654,502.17564029516285
548,1346654,1346654,502.03749770289045
549,1346654,1346654,501.899682738577
550,1346654,1346654,501.76219400984456
551,1346654,1346654,501.62503013280946
552,1346654,1346654,501.4881897320145
553,1346654,1346654,501.3516714403626
554,1346654,1346654,501.21547389905
555,1346654,1346654,501.0795957575015
556,1346654,1346654,500.94403567330534
557,1346654,1346654,500.80879231214925
558,1346654,1346895,500.6738643477565
559,1346895,1346895,500.53925046182314
560,1346895,1346895,500.4049493439559
561,1346895,1346895,500.27095969160996
562,1346895,1346895,500.13728021002805
563,1346895,1346895,500.0039096121803
564,1346895,1346895,499.87084661870307
565,1346895,1346895,499.7380899578412
566,1346895,1346895,499.6056383653878
567,1346895,1346895,499.4734905846262
568,1346895,1346895,499.34164536627287
569,1346895,1346895,499.21010146841957
570,1346895,1346895,499.07885765647706
571,1346895,1346895,498.9479127031187
572,1346895,1346895,498.8172653882252
573,1346895,1346895,498.6869144988293
574,1346895,1346895,498.5568588290615
575,1346895,1346895,498.42709718009553
576,1346895,1346895,498.29762836009536
577,1346895,1346895,498.16845118416194
578,1346895,1346895,498.0395644742805
579,1346895,1346895,497.9109670592691
580,1346895,1346895,497.7826577747264
581,1346895,1346895,497.65463546298065
582,1346895,1346895,497.5268989730398
583,1346895,1346895,497.3994471605405
584,1346895,1346895,497.27227888769886
585,1346895,1346895,497.1453930232611
586,1346895,1346895,497.01878844245493
587,1346895,1346895,496.8924640269411
588,1346895,1346895,496.76641866476564
589,1346895,1346895,496.64065125031203
590,1346895,1346895,496.51516068425514
591,1346895,1346906,496.3899458735134
592,1346906,1347190,496.26500573120376
593,1347190,1347190,496.1403391765952
594,1347190,1347190,496.0159451350638
595,1347190,1347190,495.89182253804785
596,1347190,1347190,495.76797032300317
597,1347190,1347190,495.6443874333591
598,1347190,1347190,495.5210728184746
599,1347190,1347190,495.3980254335956
600,1347190,1347190,495.2752442398111
601,1347190,1347190,495.15272820401174
602,1347190,1347190,495.0304762988465
603,1347190,1347190,494.90848750268185
604,1347190,1348162,494.78676079955983
605,1348162,1348162,494.66529517915745
606,1348162,1348162,494.5440896367454
607,1348162,1348162,494.4231431731484
608,1348162,1348388,494.3024547947047
609,1348388,1348388,494.18202351322714
610,1348388,1348388,494.06184834596297
611,1348388,1348529,493.941928315556
612,1348529,1348735,493.8222624500072
613,1348735,1348735,493.7028497826369
614,1348735,1348770,493.5836893520469
615,1348770,1348770,493.46478020208275
616,1348770,1348770,493.3461213817965
617,1348770,1348770,493.22771194541036
618,1348770,1348770,493.10955095227905
619,1348770,1348770,492.9916374668548
620,1348770,1348770,492.87397055865034
621,1348770,1348770,492.75654930220384
622,1348770,1348770,492.63937277704355
623,1348770,1348770,492.5224400676526
624,1348770,1348770,492.40575026343447
625,1348770,1349052,492.2893024586785
626,1349052,1349422,492.1730957525255
627,1349422,1350123,492.0571292489346
628,1350123,1350123,491.94140205664894
629,1350123,1350123,491.8259132891629
630,1350123,1350123,491.7106620646891
631,1350123,1350123,491.5956475061255
632,1350123,1350123,491.4808687410232
633,1350123,1350123,491.3663249015543
634,1350123,1350123,491.2520151244798
635,1350123,1350123,491.13793855111845
636,1350123,1350123,491.0240943273149
637,1350123,1350123,490.91048160340904
638,1350123,1350141,490.7970995342054
639,1350141,1350141,490.6839472789418
640,1350141,1350141,490.5710240012598
641,1350141,1350157,490.4583288691746
642,1350157,1350157,490.345861055045
643,1350157,1350157,490.23361973554415
644,1350157,1350157,490.12160409163005
645,1350157,1350157,490.00981330851664
646,1350157,1350558,489.8982465756448
647,1350558,1350558,489.7869030866545
648,1350558,1350558,489.6757820393554
649,1350558,1350558,489.5648826356999
650,1350558,1350558,489.4542040817543
651,1350558,1350718,489.3437455876721
652,1350718,1350718,489.23350636766577
653,1350718,1350718,489.1234856399802
654,1350718,1350718,489.0136826268655
655,1350718,1350718,488.90409655455045
656,1350718,1350888,488.79472665321566
657,1350888,1350888,488.68557215696785
658,1350888,1350888,488.57663230381314
659,1350888,1350888,488.4679063356319
660,1350888,1350888,488.3593934981523
661,1350888,1350888,488.25109304092587
662,1350888,1350913,488.1430042173011
663,1350913,1351206,488.0351262843996
664,1351206,1351206,487.9274585030906
665,1351206,1351206,487.82000013796613
666,1351206,1351206,487.7127504573176
667,1351206,1351206,487.60570873311025
668,1351206,1351206,487.4988742409602
669,1351206,1351206,487.39224626011037
670,1351206,1351206,487.2858240734062
671,1351206,1351206,487.17960696727323
672,1351206,1351206,487.0735942316929
673,1351206,1351206,486.9677851601802
674,1351206,1351206,486.86217904976036
675,1351206,1351206,486.7567752009461
676,1351206,1351605,486.65157291771544
677,1351605,1351645,486.5465715074891
678,1351645,1351645,486.4417702811084
679,1351645,1351645,486.33716855281335
680,1351645,1351645,486.2327656402205
681,1351645,1351645,486.1285608643018
682,1351645,1351645,486.02455354936257
683,1351645,1352976,485.9207430230208
684,1352976,1352976,485.81712861618536
685,1352976,1352976,485.7137096630356
686,1352976,1352976,485.61048550100014
687,1352976,1352976,485.5074554707364
688,1352976,1352976,485.4046189161101
689,1352976,1352976,485.3019751841748
690,1352976,1352976,485.1995236251521
691,1352976,1352976,485.0972635924111
692,1352976,1352976,484.995194442449
693,1352976,1352976,484.8933155348712
694,1352976,1352976,484.7916262323717
695,1352976,1352976,484.6901259007137
696,1352976,1353009,484.5888139087108
697,1353009,1353149,484.48768962820697
698,1353149,1353521,484.3867524340586
699,1353521,1353700,484.28600170411517
700,1353700,1353700,484.1854368192005
701,1353700,1353700,484.0850571630945
702,1353700,1353700,483.98486212251487
703,1353700,1353700,483.88485108709824
704,1353700,1353700,483.7850234493831
705,1353700,1353700,483.68537860479086
706,1353700,1353700,483.5859159516085
707,1353700,1353700,483.4866348909712
708,1353700,1353700,483.38753482684365
709,1353700,1353700,483.28861516600404
710,1353700,1353700,483.189875318026
711,1353700,1353866,483.0913146952613
712,1353866,1353866,482.99293271282346
713,1353866,1353866,482.89472878857026
714,1353866,1353866,482.7967023430872
715,1353866,1353866,482.6988527996709
716,1353866,1353866,482.6011795843126
717,1353866,1353866,482.50368212568156
718,1353866,1353866,482.406359855109
719,1353866,1353866,482.30921220657194
720,1353866,1353890,482.21223861667687
721,1353890,1353890,482.1154385246445
722,1353890,1353890,482.018811372293
723,1353890,1353890,481.9223566040234
724,1353890,1353890,481.82607366680304
725,1353890,1353890,481.7299620101509
726,1353890,1353890,481.6340210861218
727,1353890,1353890,481.5382503492915
728,1353890,1353890,481.4426492567412
729,1353890,1353890,481.3472172680429
730,1353890,1353890,481.25195384524466
731,1353890,1353890,481.1568584528551
732,1353890,1353890,481.06193055782956
733,1353890,1353890,480.9671696295551
734,1353890,1353890,480.87257513983593
735,1353890,1353890,480.7781465628799
736,1353890,1353895,480.68388337528285
737,1353895,1353895,480.5897850560159
738,1353895,1353904,480.4958510864104
739,1353904,1353904,480.4020809501447
740,1353904,1353904,480.30847413322977
741,1353904,1353911,480.2150301239958
742,1353911,1353911,480.1217484130785
743,1353911,1353915,480.02862849340534
744,1353915,1353989,479.9356698601829
745,1353989,1353989,479.8428720108822
746,1353989,1353989,479.75023444522697
747,1353989,1354078,479.6577566651792
748,1354078,1354605,479.56543817492684
749,1354605,1354605,479.4732784808709
750,1354605,1354605,479.3812770916119
751,1354605,1354605,479.2894335179378
752,1354605,1354605,479.1977472728112
753,1354605,1354703,479.1062178713563
754,1354703,1354703,479.01484483084687
755,1354703,1354703,478.92362767069363
756,1354703,1354811,478.83256591243213
757,1354811,1354811,478.7416590797102
758,1354811,1354827,478.65090669827606
759,1354827,1355512,478.56030829596597
760,1355512,1355512,478.46986340269285
761,1355512,1355952,478.3795715504335
762,1355952,1355952,478.2894322732177
763,1355952,1355952,478.19944510711576
764,1355952,1355952,478.10960959022725
765,1355952,1355952,478.01992526266963
766,1355952,1355952,477.93039166656604
767,1355952,1355952,477.84100834603464
768,1355952,1356329,477.75177484717705
769,1356329,1356329,477.6626907180671
770,1356329,1356340,477.57375550873934
771,1356340,1356340,477.48496877117867
772,1356340,1356340,477.39633005930847
773,1356340,1356340,477.3078389289807
774,1356340,1356340,477.21949493796393
775,1356340,1356340,477.13129764593333
