0,1263695,1263695,10000.0
1,1263695,1263695,4902.631842044826
2,1263695,1263695,2928.9808244665555
3,1263695,1263695,2245.234559506819
4,1265076,1265076,1904.8272072875147
5,1265076,1265076,1698.6162779714457
6,1265076,1261957,1558.5119459497985
7,1265076,1265076,1456.0206399872861
8,1265076,1265076,1377.1105949298212
9,1265076,1260860,1314.0468278513538
10,1265076,1265076,1262.1990313208653
11,1265076,1247821,1218.615833759719
12,1265076,1265076,1181.3208674563866
13,1265076,1265076,1148.9369685991132
14,1265076,1265076,1120.4725857248293
15,1265076,1265076,1095.1939877349753
16,1270832,1270832,1072.5454596703623
17,1274881,1274881,1052.0976245106779
18,1274881,1274881,1033.51292005801
19,1274881,1274881,1016.5219048291191
20,1274881,1274881,1000.9066070959426
21,1274881,1274881,986.4885766591387
22,1274881,1274881,973.1201505296569
23,1274881,1274881,960.6779610596741
24,1274881,1274881,949.0580380903052
25,1274881,1274881,938.1720633703723
26,1274881,1274881,927.9444706991867
27,1274881,1274881,918.310175468641
28,1274881,1274881,909.2127785935825
29,1274881,1266251,900.6031321860227
30,1274881,1274881,892.4381840533985
31,1274881,1274881,884.6800392512711
32,1274881,1274881,877.2951921666291
33,1274881,1274881,870.2538937307017
34,1281622,1281622,863.5296265661525
35,1286830,1286830,857.098666991017
36,1286830,1286830,850.9397174068893
37,1286830,1286830,845.0335960972587
38,1286830,1286256,839.3629741423484
39,1286256,1265686,833.9121512271008
40,1286256,1285444,828.6668637301451
41,1286256,1286256,823.6141197444342
42,1286256,1273712,818.7420566767883
43,1286256,1246902,814.0398178649853
44,1286256,1286256,809.4974452833795
45,1286256,1286256,805.1057859161477
46,1286256,1286256,800.8564097878158
47,1286256,1286256,796.7415379741731
48,1286256,1277103,792.7539791888348
49,1288175,1288175,788.887073763907
50,1288175,1288175,785.1346440270657
51,1288175,1186676,781.4909502294763
52,1288175,1288175,777.9506513053348
53,1288175,1288175,774.5087698492121
54,1288175,1277616,771.1606607856085
55,1288175,1245769,767.9019832792587
56,1288175,1288175,764.7286754972383
57,1291843,1291843,761.6369318867963
58,1291843,1288705,758.6231826777255
59,1291843,1273245,755.6840753562817
60,1291843,1291843,752.816457890294
61,1291843,1281358,750.0173635130442
62,1291843,1288944,747.2839968974868
63,1288944,1210607,744.613721573038
64,1288944,1249060,742.0040484549914
65,1288944,1288944,739.4526253720585
66,1289097,1289097,736.9572274909103
67,1289097,1289097,734.515748548247
68,1289097,1289097,732.1261928110611
69,1289097,1289097,729.7866676946247
70,1299193,1299193,727.4953769754854
71,1299193,1299193,725.2506145435589
72,1299193,1299193,723.0507586433839
73,1299193,1259726,720.8942665598686
74,1299193,1295280,718.7796697085033
75,1299193,1299193,716.705569094115
76,1299193,1269096,714.670631105874
77,1299193,1299193,712.6735836194885
78,1299193,1269893,710.7132123803801
79,1299193,1299193,708.788357644185
80,1299193,1299193,706.8979110531917
81,1299193,1299193,705.0408127293585
82,1299193,1280497,703.2160485663574
83,1299193,1299193,701.4226477047191
84,1299193,1299193,699.6596801756067
85,1299193,1294899,697.9262547000459
86,1299193,1299193,696.2215166316189
87,1299193,1299193,694.5446460316837
88,1299193,1266293,692.8948558671295
89,1299193,1279137,691.2713903215425
90,1299193,1299193,689.6735232114287
91,1299193,1299193,688.1005564998453
92,1299193,1299193,686.5518189004283
93,1300346,1300346,685.0266645653782
94,1300346,1282055,683.5244718514905
95,1300346,1297356,682.0446421587975
96,1300346,1280866,680.586598836812
97,1300346,1291149,679.1497861537655
98,1300346,1300346,677.7336683245912
99,1300397,1300397,676.3377285937262
100,1300397,1300397,674.9614683691099
101,1300397,1296825,673.6044064040325
102,1300397,1300397,672.2660780237288
103,1300397,1300397,670.9460343938531
104,1300397,1300397,669.6438418281733
105,1300397,1300397,668.3590811330198
106,1300397,1300397,667.0913469861994
107,1300397,1300397,665.8402473482495
108,1300397,1279734,664.605402904059
109,1300397,1289105,663.3864465330134
110,1300397,1295710,662.1830228059607
111,1300397,1295954,660.9947875073999
112,1300397,1300397,659.8214071814101
113,1300397,1299957,658.6625586999357
114,1300397,1300397,657.5179288521358
115,1300397,1300397,656.3872139535894
116,1300397,1297339,655.2701194742319
117,1300397,1300397,654.1663596839672
118,1300397,1288799,653.0756573149695
119,1300397,1300397,651.9977432397509
120,1300397,1300397,650.932356164133
121,1300397,1261351,649.879242334309
122,1300397,1300397,648.8381552572375
123,1300397,1300397,647.8088554336575
124,1300397,1299779,646.7911101030508
125,1300397,1300397,645.7846929999283
126,1300397,1300397,644.7893841208461
127,1300397,1211581,643.8049695015972
128,1300397,1288628,642.8312410040567
129,1300397,1299286,641.8679961121896
130,1299286,1299286,640.9150377367561
131,1299286,1299286,639.9721740282798
132,1299286,1299286,639.0392181978694
133,1299356,1299356,638.1159883455018
134,1299356,1263155,637.2023072954058
135,1299356,1247288,636.298002438199
136,1299356,1299356,635.4029055794509
137,1299356,1299356,634.5168527943682
138,1299356,1299356,633.6396842883069
139,1299356,1299356,632.7712442628391
140,1299356,1219245,631.9113807871141
141,1299356,1263850,631.0599456742659
142,1299356,1299356,630.2167943626367
143,1299356,1299356,629.3817858015929
144,1299356,1299356,628.5547823417268
145,1299356,1299356,627.7356496292448
146,1299356,1270917,626.9242565043543
147,1299356,1213785,626.1204749034714
148,1299356,1277504,625.3241797650799
149,1299356,1299356,624.535248939081
150,1299356,1299356,623.7535630994829
151,1299356,1299356,622.9790056602831
152,1299356,1245007,622.2114626944069
153,1299356,1299356,621.450822855573
154,1299356,1299286,620.6969773029591
155,1299286,1260742,619.9498196285505
156,1299286,1292324,619.2092457870596
157,1299286,1299286,618.4751540283092
158,1299286,1299286,617.7474448319771
159,1299286,1299286,617.0260208446032
160,1299286,1297815,616.3107868187714
161,1299286,1295423,615.601649554373
162,1299286,1282111,614.8985178418702
163,1299286,1299235,614.2013024074784
164,1299235,1299119,613.5099158601923
165,1299119,1298952,612.824272640581
166,1299119,1284902,612.1442889712836
167,1299119,1255781,611.4698828091385
168,1299119,1296667,610.8009737988829
169,1299119,1299119,610.1374832283609
170,1299119,1299119,609.4793339851846
171,1299119,1297797,608.8264505147896
172,1297797,1292558,608.1787587798352
173,1297797,1297797,607.5361862208957
174,1297797,1297797,606.8986617183954
175,1297797,1297797,606.2661155557424
176,1297797,1263616,605.6384793836147
177,1297797,1293870,605.015686185356
178,1297797,1297797,604.3976702434434
179,1297797,1297797,603.7843671069836
180,1297797,1297797,603.1757135602048
181,1297797,1297797,602.5716475919047
182,1297797,1257479,601.9721083658224
183,1297797,1286758,601.3770361919007
184,1297797,1297797,600.7863724984081
185,1297797,1297797,600.2000598048884
186,1297797,1297797,599.6180416959091
187,1297797,1297685,599.0402627955849
188,1297685,1297685,598.4666687428418
189,1297685,1245830,597.8972061674041
190,1297685,1297685,597.3318226664736
191,1297685,1288229,596.7704667820811
192,1297685,1297685,596.2130879790852
193,1297685,1297685,595.6596366237984
194,1297685,1297685,595.1100639632169
195,1297685,1297685,594.5643221048368
196,1297685,1292084,594.0223639970352
197,1297685,1297685,593.4841434099991
198,1297685,1262792,592.9496149171805
199,1297685,1291458,592.4187338772675
200,1297685,1297685,591.8914564166463
201,1297685,1297685,591.3677394123439
202,1297685,1208844,590.8475404754345
203,1297685,1297685,590.3308179348938
204,1297685,1246799,589.8175308218881
205,1297685,1297685,589.3076388544836
206,1302757,1302757,588.8011024227628
207,1302757,1302757,588.2978825743362
208,1302757,1302757,587.797941000235
209,1302757,1302757,587.3012400211744
210,1302757,1302757,586.8077425741766
211,1302757,1302757,586.3174121995394
212,1302757,1302757,585.8302130281442
213,1302757,1299742,585.3461097690888
214,1302757,1302757,584.8650676976383
215,1302757,1302757,584.3870526434819
216,1302757,1302757,583.9120309792896
217,1302757,1302757,583.4399696095561
218,1302757,1302757,582.9708359597257
219,1302757,1302757,582.5045979655902
220,1302757,1302757,582.0412240629491
221,1302757,1302757,581.5806831775284
222,1302757,1284501,581.122944715146
223,1302757,1302757,580.6679785521193
224,1302757,1302757,580.2157550259088
225,1302757,1300137,579.7662449259876
226,1304004,1304004,579.3194194849327
227,1304004,1214603,578.8752503697315
228,1304004,1304004,578.433709673297
229,1304004,1304004,577.9947699061859
230,1304004,1304004,577.5584039885132
231,1304004,1224207,577.1245852420593
232,1304004,1304004,576.6932873825627
233,1304004,1303446,576.264484512194
234,1304004,1304004,575.8381511122058
235,1304004,1258692,575.4142620357541
236,1304004,1274347,574.9927925008849
237,1304004,1267155,574.5737180836852
238,1304004,1304004,574.1570147115883
239,1304004,1304004,573.742658656835
240,1304004,1304004,573.330626530082
241,1304004,1304004,572.9208952741569
242,1304004,1249216,572.5134421579525
243,1304791,1304791,572.1082447704601
244,1304791,1304791,571.7052810149366
245,1304791,1304791,571.3045291032
246,1304791,1304791,570.905967550053
247,1304791,1290693,570.5095751678305
248,1304791,1304791,570.115331061066
249,1304791,1304420,569.7232146212759
250,1304791,1304791,569.3332055218581
251,1304791,1304791,568.9452837131
252,1304791,1304791,568.5594294172972
253,1304791,1304791,568.1756231239757
254,1304791,1304791,567.7938455852179
255,1304791,1222143,567.4140778110885
256,1304791,1280651,567.0363010651572
257,1304791,1275380,566.6604968601181
258,1304791,1304791,566.2866469535008
259,1304791,1304791,565.9147333434724
260,1304791,1304791,565.544738264727
261,1304791,1304791,565.1766441844618
262,1304791,1304791,564.8104337984374
263,1304791,1304791,564.4460900271192
264,1304791,1304791,564.0835960118986
265,1304791,1304791,563.7229351113932
266,1304791,1304791,563.3640908978205
267,1304791,1304791,563.0070471534492
268,1304791,1304791,562.6517878671191
269,1304791,1304791,562.2982972308347
270,1304791,1304791,561.9465596364257
271,1304791,1301740,561.5965596722756
272,1304791,1304791,561.2482821201157
273,1304791,1304791,560.901711951883
274,1304791,1304791,560.5568343266416
275,1304791,1282265,560.2136345875635
276,1304791,1304791,559.8720982589706
277,1304791,1300576,559.5322110434347
278,1304791,1304791,559.1939588189332
279,1304791,1202964,558.8573276360623
280,1304791,1304791,558.5223037153031
281,1304791,1263590,558.1888734443407
282,1304791,1304791,557.8570233754364
283,1304791,1293520,557.5267402228494
284,1304791,1304791,557.1980108603082
285,1304791,1304791,556.8708223185309
286,1304791,1304791,556.545161782792
287,1304791,1304606,556.2210165905359
288,1304606,1245796,555.8983742290362
289,1304606,1304606,555.5772223330972
290,1304606,1304606,555.2575486828008
291,1304606,1304606,554.9393412012944
292,1304606,1270478,554.62258795262
293,1304606,1232353,554.3072771395849
294,1304606,1304606,553.9933971016701
295,1304606,1304606,553.6809363129781
296,1304606,1304606,553.36988338022
297,1304606,1304606,553.0602270407364
298,1304606,1304606,552.7519561605571
299,1304606,1304606,552.4450597324955
300,1304606,1296246,552.1395268742767
301,1304606,1304606,551.8353468267007
302,1304606,1304606,551.5325089518377
303,1304606,1280988,551.2310027312568
304,1304606,1304606,550.9308177642855
305,1304606,1304606,550.631943766301
306,1304606,1304606,550.3343705670518
307,1304606,1304606,550.0380881090082
308,1304606,1303367,549.7430864457436
309,1304606,1304524,549.4493557403428
310,1304606,1304606,549.1568862638389
311,1304606,1301763,548.8656683936779
312,1304606,1292009,548.5756926122087
313,1304606,1296208,548.2869495052018
314,1304606,1230026,547.9994297603913
315,1304606,1304606,547.7131241660429
316,1304606,1304606,547.4280236095475
317,1304606,1304606,547.1441190760372
318,1304606,1304606,546.8614016470268
319,1304606,1304606,546.579862499077
320,1304606,1304606,546.2994929024809
321,1304606,1304606,546.0202842199736
322,1304606,1304606,545.7422279054617
323,1304606,1304606,545.4653155027763
324,1304606,1304606,545.1895386444451
325,1304606,1304606,544.9148890504862
326,1304606,1304606,544.6413585272222
327,1304606,1304606,544.3689389661131
328,1304606,1304606,544.0976223426089
329,1304606,1304606,543.8274007150212
330,1304606,1291305,543.5582662234142
331,1304606,1304606,543.2902110885124
332,1304606,1279515,543.0232276106271
333,1304606,1200108,542.7573081686011
334,1304606,1304606,542.4924452187685
335,1304606,1304606,542.2286312939336
336,1304606,1273305,541.9658590023656
337,1304606,1304606,541.7041210268081
338,1304606,1275340,541.4434101235071
339,1304606,1304606,541.1837191212522
340,1304606,1304606,540.9250409204354
341,1304606,1304606,540.667368492122
342,1304606,1304606,540.4106948771396
343,1304606,1304606,540.1550131851783
344,1304606,1304606,539.9003165939083
345,1304606,1304606,539.6465983481085
346,1304606,1304606,539.3938517588107
347,1304606,1304606,539.1420702024564
348,1304606,1304606,538.891247120067
349,1304606,1298237,538.6413760164269
350,1304606,1301348,538.392450459279
351,1304606,1274861,538.1444640785332
352,1304606,1285856,537.8974105654868
353,1304606,1304606,537.6512836720565
354,1304606,1272084,537.406077210023
355,1304606,1291613,537.1617850502869
356,1304606,1288134,536.9184011221354
357,1304606,1304606,536.6759194125202
358,1304606,1304606,536.4343339653483
359,1304606,1278215,536.1936388807799
360,1304606,1298233,535.9538283145405
361,1304606,1304606,535.7148964772407
362,1304606,1304606,535.4768376337086
363,1304606,1304606,535.2396461023292
364,1304606,1284074,535.0033162543969
365,1304606,1304606,534.7678425134749
366,1304606,1285946,534.533219354766
367,1304606,1270492,534.2994413044918
368,1304606,1304606,534.0665029392808
369,1304606,1304606,533.8343988855667
370,1304606,1292674,533.6031238189938
371,1304606,1304606,533.3726724638336
372,1304606,1304606,533.1430395924065
373,1304606,1304606,532.9142200245147
374,1304606,1304606,532.6862086268831
375,1304606,1288282,532.4590003126062
376,1304606,1304606,532.2325900406055
377,1304606,1304606,532.0069728150931
378,1304606,1304606,531.7821436850437
379,1304606,1304606,531.5580977436739
380,1304606,1304606,531.334830127929
381,1304606,1304606,531.1123360179768
382,1304606,1304606,530.8906106367097
383,1304606,1304606,530.6696492492521
384,1304606,1303978,530.4494471624766
385,1304606,1304606,530.2299997245254
386,1304606,1304145,530.0113023243396
387,1304606,1298426,529.7933503911943
388,1304606,1304606,529.5761393942411
389,1304606,1304606,529.3596648420557
390,1304606,1226640,529.1439222821933
391,1304606,1304606,528.928907300749
392,1304606,1304606,528.7146155219239
393,1304606,1227031,528.5010426075999
394,1304606,1302799,528.2881842569166
395,1304606,1304606,528.0760362058564
396,1304606,1304399,527.8645942268353
397,1304399,1304399,527.6538541282974
398,1304399,1304399,527.4438117543177
399,1304399,1284628,527.2344629842078
400,1304399,1300635,527.025803732128
401,1304399,1291965,526.8178299467053
402,1304399,1304399,526.6105376106552
403,1304399,1302306,526.4039227404095
404,1304399,1287230,526.1979813857487
405,1304399,1235431,525.9927096294396
406,1304399,1299780,525.7881035868776
407,1304399,1304399,525.5841594057335
408,1304399,1304399,525.3808732656058
409,1304399,1304399,525.178241377676
410,1304399,1304399,524.9762599843714
411,1304399,1202967,524.7749253590279
412,1304399,1304399,524.574233805562
413,1304399,1299773,524.3741816581439
414,1304399,1269467,524.1747652808759
415,1304399,1304399,523.9759810674755
416,1308582,1308582,523.7778254409611
417,1308582,1308582,523.5802948533441
418,1308582,1308582,523.3833857853224
419,1308582,1302730,523.18709474598
420,1308582,1308582,522.9914182724892
421,1308582,1308582,522.7963529298174
422,1308582,1308582,522.6018953104373
423,1308582,1290866,522.4080420340398
424,1308582,1273759,522.2147897472532
425,1308582,1308582,522.0221351233633
426,1308582,1240477,521.8300748620387
427,1308582,1306943,521.6386056890583
428,1308582,1298742,521.4477243560434
429,1308582,1308582,521.2574276401932
430,1308582,1308582,521.0677123440223
431,1308582,1308582,520.8785752951029
432,1308582,1308582,520.6900133458097
433,1308582,1284630,520.5020233730677
434,1308582,1240551,520.3146022781038
435,1308582,1308582,520.1277469862007
436,1309070,1309070,519.941454446455
437,1309070,1297012,519.7557216315366
438,1309070,1309070,519.5705455374531
439,1309070,1309070,519.3859231833151
440,1309070,1304067,519.2018516111061
441,1309070,1309070,519.0183278854544
442,1309070,1297012,518.8353490934068
443,1309366,1309366,518.6529123442082
444,1309366,1309366,518.4710147690798
445,1312736,1312736,518.289653521003
446,1312736,1299871,518.1088257745051
447,1312736,1303874,517.9285287254468
448,1312736,1298491,517.7487595908134
449,1312736,1296885,517.5695156085078
450,1312736,1312736,517.3907940371464
451,1312736,1312736,517.212592155857
452,1314422,1314422,517.0349072640796
453,1314422,1291022,516.8577366813693
454,1314422,1309899,516.6810777472016
455,1314422,1314422,516.5049278207799
456,1314422,1314422,516.3292842808459
457,1314422,1314422,516.1541445254909
458,1314422,1248313,515.9795059719709
459,1314422,1295317,515.8053660565231
460,1314422,1314422,515.6317222341842
461,1314422,1314422,515.4585719786115
462,1314422,1314422,515.2859127819063
463,1314422,1314422,515.1137421544379
464,1314422,1314422,514.9420576246716
465,1314422,1314422,514.7708567389974
466,1314422,1313806,514.6001370615608
467,1314422,1309906,514.4298961740964
468,1314422,1314422,514.2601316757622
469,1314422,1292831,514.0908411829771
470,1314422,1308777,513.9220223292588
471,1314422,1314422,513.7536727650654
472,1314422,1314422,513.5857901576369
473,1314422,1314422,513.4183721908398
474,1314422,1314422,513.251416565013
475,1314422,1314422,513.0849209968158
476,1314422,1306663,512.9188832190766
477,1314422,1304619,512.7533009806453
478,1314422,1314422,512.5881720462451
479,1314422,1314422,512.4234941963269
480,1314422,1285637,512.2592652269269
481,1314422,1300317,512.0954829495223
482,1314422,1314422,511.9321451908927
483,1314422,1314422,511.7692497929794
484,1314422,1296544,511.60679461274873
485,1314422,1306773,511.4447775220563
486,1314422,1314422,511.2831964075117
487,1314422,1314422,511.1220491703462
488,1314422,1267179,510.96133372628077
489,1314422,1314422,510.8010480053968
490,1314422,1309208,510.6411899520064
491,1314422,1314422,510.4817575245263
492,1314422,1314422,510.3227486953513
493,1314422,1314422,510.16416145073015
494,1314422,1306961,510.0059937906423
495,1314422,1314422,509.84824372867666
496,1314422,1311750,509.6909092919106
497,1314422,1314422,509.5339885207911
498,1314422,1314422,509.3774794690175
499,1314422,1314422,509.2213802034239
500,1314482,1314482,509.065688803865
501,1314482,1220724,508.91040336310107
502,1314482,1212321,508.7555219866865
503,1314482,1271964,508.60104279285673
504,1314482,1280320,508.4469639124188
505,1314482,1313330,508.2932834886422
506,1313330,1313330,508.1399996771502
507,1313330,1313330,507.98711064581346
508,1313330,1313330,507.83461457464443
509,1313330,1308334,507.6825096556924
510,1313330,1225712,507.5307940929398
511,1313330,1297082,507.37946610220035
512,1313330,1307852,507.2285239110175
513,1313330,1313330,507.0779657585639
514,1313330,1313330,506.92778989554245
515,1313330,1313330,506.7779945840881
516,1313330,1313330,506.62857809767087
517,1313330,1246307,506.47953872099913
518,1313330,1311427,506.33087474992504
519,1313330,1234448,506.1825844913506
520,1313330,1311449,506.0346662631334
521,1313330,1307396,505.8871183939959
522,1313330,1313330,505.7399392234329
523,1313330,1313330,505.593127101622
524,1313617,1313617,505.44668038933406
525,1313617,1313617,505.30059745784456
526,1313617,1297020,505.1548766888464
527,1313617,1313617,505.0095164743628
528,1319108,1319108,504.864515216662
529,1319108,1314227,504.71987132817225
530,1319108,1319108,504.5755832313973
531,1319108,1319108,504.43164935883414
532,1319108,1319108,504.2880681528899
533,1319108,1319108,504.14483806580074
534,1319108,1312418,504.00195755955116
535,1319108,1270196,503.85942510579395
536,1319108,1221678,503.7172391857715
537,1319108,1319090,503.57539829023716
538,1319090,1319090,503.4339009193779
539,1319090,1319090,503.29274558273784
540,1319090,1319090,503.15193079914224
541,1319090,1319090,503.01145509662183
542,1319090,1319090,502.8713170123393
543,1319090,1265228,502.73151509251494
544,1319090,1292347,502.5920478923538
545,1319090,1319090,502.45291397597373
546,1319090,1317499,502.31411191633373
547,1319090,1319090,502.17564029516285
548,1319090,1319090,502.03749770289045
549,1319090,1319090,501.899682738577
550,1319090,1319090,501.76219400984456
551,1319090,1314795,501.62503013280946
552,1319090,1276749,501.4881897320145
553,1319090,1297634,501.3516714403626
554,1319090,1319090,501.21547389905
555,1319090,1319090,501.0795957575015
556,1319090,1319090,500.94403567330534
557,1319090,1319090,500.80879231214925
558,1319456,1319456,500.6738643477565
559,1319456,1319456,500.53925046182314
