iteration,curr_best,new_sol_score,curr_temp
214,1298005,1298005,584.8650676976383
215,1298005,1298205,584.3870526434819
216,1298205,1298205,583.9120309792896
217,1298205,1298205,583.4399696095561
218,1298205,1298205,582.9708359597257
219,1298205,1298205,582.5045979655902
220,1298205,1298232,582.0412240629491
221,1298232,1298232,581.5806831775284
222,1298232,1298232,581.122944715146
223,1298232,1298232,580.6679785521193
224,1298232,1298232,580.2157550259088
225,1298232,1298232,579.7662449259876
226,1298232,1298232,579.3194194849327
227,1298232,1298263,578.8752503697315
228,1298263,1298263,578.433709673297
229,1298263,1298281,577.9947699061859
230,1298281,1298563,577.5584039885132
231,1298563,1298563,577.1245852420593
232,1298563,1298563,576.6932873825627
233,1298563,1298563,576.264484512194
234,1298563,1298563,575.8381511122058
235,1298563,1298563,575.4142620357541
236,1298563,1298563,574.9927925008849
237,1298563,1298563,574.5737180836852
238,1298563,1298563,574.1570147115883
239,1298563,1298563,573.742658656835
240,1298563,1298563,573.330626530082
241,1298563,1298563,572.9208952741569
242,1298563,1298614,572.5134421579525
243,1298614,1299332,572.1082447704601
244,1299332,1299332,571.7052810149366
245,1299332,1299332,571.3045291032
246,1299332,1299332,570.905967550053
247,1299332,1299332,570.5095751678305
248,1299332,1299332,570.115331061066
249,1299332,1299332,569.7232146212759
250,1299332,1299332,569.3332055218581
251,1299332,1299332,568.9452837131
252,1299332,1299332,568.5594294172972
253,1299332,1299765,568.1756231239757
254,1299765,1299862,567.7938455852179
255,1299862,1299887,567.4140778110885
256,1299887,1299887,567.0363010651572
257,1299887,1299887,566.6604968601181
258,1299887,1300105,566.2866469535008
259,1300105,1300105,565.9147333434724
260,1300105,1300105,565.544738264727
261,1300105,1300105,565.1766441844618
262,1300105,1300105,564.8104337984374
263,1300105,1300105,564.4460900271192
264,1300105,1300105,564.0835960118986
265,1300105,1300105,563.7229351113932
266,1300105,1300105,563.3640908978205
267,1300105,1300105,563.0070471534492
268,1300105,1300105,562.6517878671191
269,1300105,1300105,562.2982972308347
270,1300105,1300105,561.9465596364257
271,1300105,1300105,561.5965596722756
272,1300105,1300105,561.2482821201157
273,1300105,1300105,560.901711951883
274,1300105,1300105,560.5568343266416
275,1300105,1300105,560.2136345875635
276,1300105,1300105,559.8720982589706
277,1300105,1300109,559.5322110434347
278,1300109,1300245,559.1939588189332
279,1300245,1300245,558.8573276360623
280,1300245,1300245,558.5223037153031
281,1300245,1300245,558.1888734443407
282,1300245,1300245,557.8570233754364
283,1300245,1300245,557.5267402228494
284,1300245,1301450,557.1980108603082
285,1301450,1301450,556.8708223185309
286,1301450,1301540,556.545161782792
287,1301540,1301540,556.2210165905359
288,1301540,1301540,555.8983742290362
289,1301540,1301540,555.5772223330972
290,1301540,1301540,555.2575486828008
291,1301540,1301540,554.9393412012944
292,1301540,1301540,554.62258795262
293,1301540,1303237,554.3072771395849
294,1303237,1303237,553.9933971016701
295,1303237,1303237,553.6809363129781
296,1303237,1303237,553.36988338022
297,1303237,1303237,553.0602270407364
298,1303237,1303237,552.7519561605571
299,1303237,1303237,552.4450597324955
300,1303237,1303237,552.1395268742767
301,1303237,1303237,551.8353468267007
302,1303237,1303237,551.5325089518377
303,1303237,1303237,551.2310027312568
304,1303237,1303237,550.9308177642855
305,1303237,1303237,550.631943766301
306,1303237,1303237,550.3343705670518
307,1303237,1303237,550.0380881090082
308,1303237,1303430,549.7430864457436
309,1303430,1304616,549.4493557403428
310,1304616,1304616,549.1568862638389
311,1304616,1304616,548.8656683936779
312,1304616,1304616,548.5756926122087
313,1304616,1304644,548.2869495052018
314,1304644,1304644,547.9994297603913
315,1304644,1304644,547.7131241660429
316,1304644,1304644,547.4280236095475
317,1304644,1304644,547.1441190760372
318,1304644,1304644,546.8614016470268
319,1304644,1304644,546.579862499077
320,1304644,1304753,546.2994929024809
321,1304753,1304753,546.0202842199736
322,1304753,1305324,545.7422279054617
323,1305324,1305324,545.4653155027763
324,1305324,1305324,545.1895386444451
325,1305324,1305324,544.9148890504862
326,1305324,1305324,544.6413585272222
327,1305324,1305347,544.3689389661131
328,1305347,1305347,544.0976223426089
329,1305347,1305347,543.8274007150212
330,1305347,1305888,543.5582662234142
331,1305888,1305888,543.2902110885124
332,1305888,1305888,543.0232276106271
333,1305888,1305888,542.7573081686011
334,1305888,1305888,542.4924452187685
335,1305888,1305888,542.2286312939336
336,1305888,1305888,541.9658590023656
337,1305888,1305888,541.7041210268081
338,1305888,1305888,541.4434101235071
339,1305888,1305888,541.1837191212522
340,1305888,1305888,540.9250409204354
341,1305888,1305888,540.667368492122
342,1305888,1305888,540.4106948771396
343,1305888,1305888,540.1550131851783
344,1305888,1305888,539.9003165939083
345,1305888,1305888,539.6465983481085
346,1305888,1305888,539.3938517588107
347,1305888,1305888,539.1420702024564
348,1305888,1305888,538.891247120067
349,1305888,1305888,538.6413760164269
350,1305888,1305888,538.392450459279
351,1305888,1305888,538.1444640785332
352,1305888,1305888,537.8974105654868
353,1305888,1305888,537.6512836720565
354,1305888,1305888,537.406077210023
355,1305888,1305888,537.1617850502869
356,1305888,1305888,536.9184011221354
357,1305888,1305888,536.6759194125202
358,1305888,1305888,536.4343339653483
359,1305888,1305888,536.1936388807799
360,1305888,1305888,535.9538283145405
361,1305888,1305888,535.7148964772407
362,1305888,1305888,535.4768376337086
363,1305888,1306186,535.2396461023292
364,1306186,1306186,535.0033162543969
365,1306186,1306186,534.7678425134749
366,1306186,1306186,534.533219354766
367,1306186,1306186,534.2994413044918
368,1306186,1306186,534.0665029392808
369,1306186,1306186,533.8343988855667
370,1306186,1306186,533.6031238189938
371,1306186,1306436,533.3726724638336
372,1306436,1306436,533.1430395924065
373,1306436,1306767,532.9142200245147
374,1306767,1306767,532.6862086268831
375,1306767,1306767,532.4590003126062
376,1306767,1306767,532.2325900406055
377,1306767,1306767,532.0069728150931
378,1306767,1306767,531.7821436850437
379,1306767,1306767,531.5580977436739
380,1306767,1306767,531.334830127929
381,1306767,1306767,531.1123360179768
382,1306767,1306767,530.8906106367097
383,1306767,1306767,530.6696492492521
384,1306767,1306767,530.4494471624766
385,1306767,1306767,530.2299997245254
386,1306767,1309302,530.0113023243396
387,1309302,1309302,529.7933503911943
388,1309302,1309302,529.5761393942411
389,1309302,1309302,529.3596648420557
390,1309302,1309302,529.1439222821933
391,1309302,1309302,528.928907300749
392,1309302,1309302,528.7146155219239
393,1309302,1309302,528.5010426075999
394,1309302,1309302,528.2881842569166
395,1309302,1309302,528.0760362058564
396,1309302,1309302,527.8645942268353
397,1309302,1309302,527.6538541282974
398,1309302,1309302,527.4438117543177
399,1309302,1309302,527.2344629842078
400,1309302,1309302,527.025803732128
401,1309302,1309302,526.8178299467053
402,1309302,1309302,526.6105376106552
403,1309302,1309302,526.4039227404095
404,1309302,1309302,526.1979813857487
405,1309302,1309302,525.9927096294396
406,1309302,1309302,525.7881035868776
407,1309302,1309302,525.5841594057335
408,1309302,1309302,525.3808732656058
409,1309302,1309302,525.178241377676
410,1309302,1309359,524.9762599843714
411,1309359,1309359,524.7749253590279
412,1309359,1309359,524.574233805562
413,1309359,1309359,524.3741816581439
414,1309359,1309359,524.1747652808759
415,1309359,1309359,523.9759810674755
416,1309359,1309359,523.7778254409611
417,1309359,1309359,523.5802948533441
418,1309359,1309359,523.3833857853224
419,1309359,1309359,523.18709474598
420,1309359,1309359,522.9914182724892
421,1309359,1309359,522.7963529298174
422,1309359,1309404,522.6018953104373
423,1309404,1309404,522.4080420340398
424,1309404,1309404,522.2147897472532
425,1309404,1309404,522.0221351233633
426,1309404,1309404,521.8300748620387
427,1309404,1309404,521.6386056890583
428,1309404,1309404,521.4477243560434
429,1309404,1309404,521.2574276401932
430,1309404,1309404,521.0677123440223
431,1309404,1309404,520.8785752951029
432,1309404,1309404,520.6900133458097
433,1309404,1309404,520.5020233730677
434,1309404,1309404,520.3146022781038
435,1309404,1309404,520.1277469862007
436,1309404,1309404,519.941454446455
437,1309404,1309404,519.7557216315366
438,1309404,1309404,519.5705455374531
439,1309404,1309404,519.3859231833151
440,1309404,1309404,519.2018516111061
441,1309404,1309404,519.0183278854544
442,1309404,1309404,518.8353490934068
443,1309404,1309404,518.6529123442082
444,1309404,1309404,518.4710147690798
445,1309404,1309404,518.289653521003
446,1309404,1309404,518.1088257745051
447,1309404,1309404,517.9285287254468
448,1309404,1309404,517.7487595908134
449,1309404,1309404,517.5695156085078
450,1309404,1309404,517.3907940371464
451,1309404,1309404,517.212592155857
452,1309404,1309404,517.0349072640796
453,1309404,1309404,516.8577366813693
454,1309404,1309404,516.6810777472016
455,1309404,1309404,516.5049278207799
456,1309404,1309404,516.3292842808459
457,1309404,1309404,516.1541445254909
458,1309404,1309404,515.9795059719709
459,1309404,1309404,515.8053660565231
460,1309404,1309597,515.6317222341842
461,1309597,1309597,515.4585719786115
462,1309597,1309597,515.2859127819063
463,1309597,1309597,515.1137421544379
464,1309597,1309597,514.9420576246716
465,1309597,1309597,514.7708567389974
466,1309597,1309597,514.6001370615608
467,1309597,1309597,514.4298961740964
468,1309597,1309597,514.2601316757622
469,1309597,1309597,514.0908411829771
470,1309597,1309597,513.9220223292588
471,1309597,1309597,513.7536727650654
472,1309597,1309597,513.5857901576369
473,1309597,1309597,513.4183721908398
474,1309597,1309597,513.251416565013
475,1309597,1309597,513.0849209968158
476,1309597,1309597,512.9188832190766
477,1309597,1309597,512.7533009806453
478,1309597,1309597,512.5881720462451
479,1309597,1309597,512.4234941963269
480,1309597,1309597,512.2592652269269
481,1309597,1309597,512.0954829495223
482,1309597,1309597,511.9321451908927
483,1309597,1309597,511.7692497929794
484,1309597,1309597,511.60679461274873
485,1309597,1309597,511.4447775220563
486,1309597,1309597,511.2831964075117
487,1309597,1309597,511.1220491703462
488,1309597,1309597,510.96133372628077
489,1309597,1309597,510.8010480053968
490,1309597,1309597,510.6411899520064
491,1309597,1309597,510.4817575245263
492,1309597,1309824,510.3227486953513
493,1309824,1309824,510.16416145073015
494,1309824,1309824,510.0059937906423
495,1309824,1309824,509.84824372867666
496,1309824,1309824,509.6909092919106
497,1309824,1309824,509.5339885207911
498,1309824,1309966,509.3774794690175
499,1309966,1309966,509.2213802034239
500,1309966,1309966,509.065688803865
501,1309966,1309966,508.91040336310107
502,1309966,1309966,508.7555219866865
503,1309966,1309966,508.60104279285673
504,1309966,1309966,508.4469639124188
505,1309966,1309966,508.2932834886422
506,1309966,1309966,508.1399996771502
507,1309966,1309966,507.98711064581346
508,1309966,1309966,507.83461457464443
509,1309966,1309966,507.6825096556924
510,1309966,1309966,507.5307940929398
511,1309966,1312742,507.37946610220035
512,1312742,1312742,507.2285239110175
513,1312742,1312742,507.0779657585639
514,1312742,1312742,506.92778989554245
515,1312742,1312742,506.7779945840881
516,1312742,1313304,506.62857809767087
517,1313304,1313304,506.47953872099913
518,1313304,1313304,506.33087474992504
519,1313304,1313304,506.1825844913506
520,1313304,1313304,506.0346662631334
521,1313304,1313356,505.8871183939959
522,1313356,1313431,505.7399392234329
523,1313431,1313531,505.593127101622
524,1313531,1313531,505.44668038933406
525,1313531,1313531,505.30059745784456
526,1313531,1313531,505.1548766888464
527,1313531,1313567,505.0095164743628
528,1313567,1313567,504.864515216662
529,1313567,1313567,504.71987132817225
530,1313567,1313567,504.5755832313973
531,1313567,1313567,504.43164935883414
532,1313567,1313567,504.2880681528899
533,1313567,1313567,504.14483806580074
534,1313567,1313567,504.00195755955116
535,1313567,1313567,503.85942510579395
536,1313567,1313567,503.7172391857715
537,1313567,1313567,503.57539829023716
538,1313567,1313567,503.4339009193779
539,1313567,1313567,503.29274558273784
540,1313567,1313567,503.15193079914224
541,1313567,1313567,503.01145509662183
542,1313567,1313567,502.8713170123393
543,1313567,1313567,502.73151509251494
544,1313567,1313567,502.5920478923538
545,1313567,1313567,502.45291397597373
546,1313567,1313567,502.31411191633373
547,1313567,1313567,502.17564029516285
548,1313567,1313567,502.03749770289045
549,1313567,1313567,501.899682738577
550,1313567,1313567,501.76219400984456
551,1313567,1313567,501.62503013280946
552,1313567,1313567,501.4881897320145
553,1313567,1313567,501.3516714403626
554,1313567,1313567,501.21547389905
555,1313567,1313567,501.0795957575015
556,1313567,1314573,500.94403567330534
557,1314573,1314573,500.80879231214925
558,1314573,1314573,500.6738643477565
559,1314573,1314686,500.53925046182314
560,1314686,1314686,500.4049493439559
561,1314686,1314686,500.27095969160996
562,1314686,1315986,500.13728021002805
563,1315986,1315986,500.0039096121803
564,1315986,1315986,499.87084661870307
565,1315986,1315986,499.7380899578412
566,1315986,1315986,499.6056383653878
567,1315986,1315986,499.4734905846262
568,1315986,1315986,499.34164536627287
569,1315986,1315986,499.21010146841957
570,1315986,1315986,499.07885765647706
571,1315986,1315986,498.9479127031187
572,1315986,1315986,498.8172653882252
573,1315986,1315986,498.6869144988293
574,1315986,1315986,498.5568588290615
575,1315986,1315986,498.42709718009553
576,1315986,1315986,498.29762836009536
577,1315986,1315986,498.16845118416194
578,1315986,1315986,498.0395644742805
579,1315986,1316816,497.9109670592691
580,1316816,1316816,497.7826577747264
581,1316816,1316816,497.65463546298065
582,1316816,1316816,497.5268989730398
583,1316816,1316816,497.3994471605405
584,1316816,1316816,497.27227888769886
585,1316816,1316816,497.1453930232611
586,1316816,1316816,497.01878844245493
587,1316816,1316816,496.8924640269411
588,1316816,1316816,496.76641866476564
589,1316816,1316816,496.64065125031203
590,1316816,1316816,496.51516068425514
591,1316816,1316816,496.3899458735134
592,1316816,1316816,496.26500573120376
593,1316816,1317483,496.1403391765952
594,1317483,1317483,496.0159451350638
595,1317483,1318208,495.89182253804785
596,1318208,1318208,495.76797032300317
597,1318208,1318208,495.6443874333591
598,1318208,1318208,495.5210728184746
599,1318208,1318208,495.3980254335956
600,1318208,1318208,495.2752442398111
601,1318208,1318208,495.15272820401174
602,1318208,1318208,495.0304762988465
603,1318208,1318208,494.90848750268185
604,1318208,1318208,494.78676079955983
605,1318208,1318208,494.66529517915745
606,1318208,1318208,494.5440896367454
607,1318208,1318208,494.4231431731484
608,1318208,1318208,494.3024547947047
609,1318208,1318208,494.18202351322714
610,1318208,1318208,494.06184834596297
611,1318208,1318208,493.941928315556
612,1318208,1318208,493.8222624500072
613,1318208,1318208,493.7028497826369
614,1318208,1318208,493.5836893520469
615,1318208,1318208,493.46478020208275
616,1318208,1318208,493.3461213817965
617,1318208,1318208,493.22771194541036
618,1318208,1318208,493.10955095227905
619,1318208,1318208,492.9916374668548
620,1318208,1318208,492.87397055865034
621,1318208,1318208,492.75654930220384
622,1318208,1318208,492.63937277704355
623,1318208,1318208,492.5224400676526
624,1318208,1318208,492.40575026343447
625,1318208,1318208,492.2893024586785
626,1318208,1318208,492.1730957525255
627,1318208,1318208,492.0571292489346
628,1318208,1318208,491.94140205664894
629,1318208,1318208,491.8259132891629
630,1318208,1318208,491.7106620646891
631,1318208,1318208,491.5956475061255
632,1318208,1318208,491.4808687410232
633,1318208,1318208,491.3663249015543
634,1318208,1318208,491.2520151244798
635,1318208,1318208,491.13793855111845
636,1318208,1318208,491.0240943273149
637,1318208,1318208,490.91048160340904
638,1318208,1318208,490.7970995342054
639,1318208,1318208,490.6839472789418
640,1318208,1318208,490.5710240012598
641,1318208,1318208,490.4583288691746
642,1318208,1318208,490.345861055045
643,1318208,1318208,490.23361973554415
644,1318208,1318208,490.12160409163005
645,1318208,1318208,490.00981330851664
646,1318208,1318208,489.8982465756448
647,1318208,1318208,489.7869030866545
648,1318208,1318208,489.6757820393554
649,1318208,1318208,489.5648826356999
650,1318208,1318208,489.4542040817543
651,1318208,1318208,489.3437455876721
652,1318208,1318208,489.23350636766577
653,1318208,1318208,489.1234856399802
654,1318208,1318208,489.0136826268655
655,1318208,1318208,488.90409655455045
656,1318208,1318208,488.79472665321566
657,1318208,1318208,488.68557215696785
658,1318208,1318208,488.57663230381314
659,1318208,1318208,488.4679063356319
660,1318208,1318208,488.3593934981523
661,1318208,1318208,488.25109304092587
662,1318208,1318592,488.1430042173011
663,1318592,1318592,488.0351262843996
664,1318592,1318592,487.9274585030906
665,1318592,1319271,487.82000013796613
666,1319271,1319271,487.7127504573176
667,1319271,1319271,487.60570873311025
668,1319271,1319271,487.4988742409602
669,1319271,1319271,487.39224626011037
670,1319271,1319271,487.2858240734062
671,1319271,1319355,487.17960696727323
672,1319355,1319355,487.0735942316929
673,1319355,1319355,486.9677851601802
674,1319355,1319355,486.86217904976036
675,1319355,1319355,486.7567752009461
676,1319355,1319355,486.65157291771544
677,1319355,1319355,486.5465715074891
678,1319355,1319355,486.4417702811084
679,1319355,1319355,486.33716855281335
680,1319355,1319355,486.2327656402205
681,1319355,1319355,486.1285608643018
682,1319355,1319355,486.02455354936257
683,1319355,1319355,485.9207430230208
684,1319355,1319355,485.81712861618536
685,1319355,1319616,485.7137096630356
686,1319616,1319616,485.61048550100014
687,1319616,1319616,485.5074554707364
688,1319616,1319616,485.4046189161101
689,1319616,1320535,485.3019751841748
690,1320535,1320535,485.1995236251521
691,1320535,1320535,485.0972635924111
692,1320535,1320535,484.995194442449
693,1320535,1320535,484.8933155348712
694,1320535,1320535,484.7916262323717
695,1320535,1320535,484.6901259007137
696,1320535,1320535,484.5888139087108
697,1320535,1320535,484.48768962820697
698,1320535,1320535,484.3867524340586
699,1320535,1320535,484.28600170411517
700,1320535,1320535,484.1854368192005
701,1320535,1320535,484.0850571630945
702,1320535,1320535,483.98486212251487
703,1320535,1320626,483.88485108709824
704,1320626,1320626,483.7850234493831
705,1320626,1324449,483.68537860479086
706,1324449,1324449,483.5859159516085
707,1324449,1324449,483.4866348909712
708,1324449,1324449,483.38753482684365
709,1324449,1324449,483.28861516600404
710,1324449,1324449,483.189875318026
711,1324449,1324449,483.0913146952613
712,1324449,1324449,482.99293271282346
713,1324449,1324449,482.89472878857026
714,1324449,1324449,482.7967023430872
715,1324449,1324449,482.6988527996709
716,1324449,1324449,482.6011795843126
717,1324449,1324449,482.50368212568156
718,1324449,1324449,482.406359855109
719,1324449,1324449,482.30921220657194
720,1324449,1324449,482.21223861667687
721,1324449,1324449,482.1154385246445
722,1324449,1324449,482.018811372293
723,1324449,1324449,481.9223566040234
724,1324449,1324449,481.82607366680304
725,1324449,1324449,481.7299620101509
726,1324449,1324449,481.6340210861218
727,1324449,1324449,481.5382503492915
728,1324449,1324449,481.4426492567412
729,1324449,1324449,481.3472172680429
730,1324449,1324449,481.25195384524466
731,1324449,1324449,481.1568584528551
732,1324449,1324449,481.06193055782956
733,1324449,1324449,480.9671696295551
734,1324449,1324449,480.87257513983593
735,1324449,1324449,480.7781465628799
736,1324449,1324449,480.68388337528285
737,1324449,1324449,480.5897850560159
738,1324449,1324449,480.4958510864104
739,1324449,1324449,480.4020809501447
740,1324449,1324449,480.30847413322977
741,1324449,1324449,480.2150301239958
742,1324449,1324449,480.1217484130785
743,1324449,1324449,480.02862849340534
744,1324449,1324449,479.9356698601829
745,1324449,1324449,479.8428720108822
746,1324449,1324449,479.75023444522697
747,1324449,1324449,479.6577566651792
748,1324449,1324449,479.56543817492684
749,1324449,1324449,479.4732784808709
750,1324449,1324449,479.3812770916119
751,1324449,1324449,479.2894335179378
752,1324449,1324449,479.1977472728112
753,1324449,1324449,479.1062178713563
754,1324449,1324449,479.01484483084687
755,1324449,1324449,478.92362767069363
756,1324449,1324449,478.83256591243213
757,1324449,1324449,478.7416590797102
758,1324449,1324449,478.65090669827606
759,1324449,1324449,478.56030829596597
760,1324449,1324449,478.46986340269285
761,1324449,1324449,478.3795715504335
762,1324449,1324449,478.2894322732177
763,1324449,1324449,478.19944510711576
764,1324449,1324449,478.10960959022725
765,1324449,1324449,478.01992526266963
766,1324449,1324449,477.93039166656604
767,1324449,1324449,477.84100834603464
768,1324449,1324449,477.75177484717705
769,1324449,1324509,477.6626907180671
770,1324509,1324509,477.57375550873934
771,1324509,1324509,477.48496877117867
772,1324509,1324509,477.39633005930847
773,1324509,1324509,477.3078389289807
774,1324509,1324509,477.21949493796393
775,1324509,1324509,477.13129764593333
776,1324509,1325252,477.04324661445963
777,1325252,1325252,476.9553414069988
